delta,rep,method,choice,oracle_choice,accuracy,indecision,safety_violation,false_robustness
0.15,98,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,98,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,99,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,99,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,99,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,100,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,100,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,100,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,101,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,101,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,101,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,102,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,102,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,102,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,103,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,103,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,103,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,104,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,104,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,104,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,105,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,105,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,105,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,106,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,106,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,106,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,107,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,107,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,107,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,108,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,108,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,108,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,109,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,109,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,109,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,110,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,110,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,110,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,111,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,111,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,111,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,112,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,112,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,112,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,113,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,113,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,113,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,114,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,114,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,114,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,115,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,115,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,115,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,116,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,116,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,116,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,117,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,117,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,117,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,118,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,118,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,118,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,119,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,119,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,119,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,120,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,120,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,120,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,121,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,121,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,121,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,122,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,122,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,122,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,123,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,123,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,123,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,124,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,124,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,124,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,125,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,125,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,125,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,126,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,126,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,126,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,127,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,127,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,127,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,128,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,128,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,128,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,129,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,129,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,129,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,130,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,130,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,130,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,131,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,131,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,131,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,132,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,132,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,132,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,133,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,133,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,133,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,134,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,134,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,134,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,135,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,135,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,135,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,136,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,136,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,136,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,137,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,137,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,137,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,138,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,138,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,138,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,139,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,139,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,139,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,140,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,140,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,140,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,141,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,141,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,141,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,142,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,142,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,142,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,143,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,143,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,143,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,144,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,144,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,144,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,145,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,145,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,145,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,146,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,146,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,146,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,147,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,147,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,147,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,148,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.15,148,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,148,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.15,149,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.15,149,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,149,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.15,150,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
